PropType,Address,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,120 N 66TH ST,10,2700,Duplex O/S,Frame,1.5,1924,0,1208,2,3,2,0,4332,2014-09,83200
Residential,1231 N 43RD ST,10,2610,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1923,0,1069,1,3,1,1,4181,2014-09,71000
Residential,7130 W ST PAUL AV,10,2720,Residence O/S,Brick,1.0,1933,0,1334,1,3,1,0,5880,2014-09,144000
Residential,6950 W NORWICH ST,11,4430,Cape Cod,Prem Wood,1.5,1996,0,2114,1,4,2,1,7242,2014-09,255000
Residential,2870 S 46TH ST,11,4320,Cape Cod,Brick,1.0,1938,0,1552,1,3,1,0,5461,2014-09,132000
Residential,2901 S 38TH ST,11,4320,Cape Cod,Frame,1.5,1954,0,1488,1,4,2,0,5461,2014-09,124800
Residential,3337 S 65TH ST,11,4380,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1415,1,4,2,0,14310,2014-09,155000
Residential,2712 S 67TH ST,11,4240,Cape Cod,Aluminum / Vinyl,1.5,1941,0,1388,1,2,1,0,7410,2014-09,126000
Residential,2529 S 61ST ST,11,4240,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1173,1,3,1,0,4880,2014-09,96000
Residential,3140 S 32ND ST,11,4400,Cape Cod,Brick,1.0,1930,0,1159,1,3,1,0,4800,2014-09,131500
Residential,3013 S 37TH ST,11,4320,Cape Cod,Brick,1.0,1951,0,1105,1,4,1,0,3750,2014-09,124000
Residential,3429 S 35TH ST,11,4400,Cape Cod,Brick,1.0,1951,0,994,1,3,2,0,4920,2014-09,122000
Residential,3013 S 49TH ST,11,4240,Cape Cod,Brick,1.0,1949,0,812,1,2,1,0,5125,2014-09,90000
Residential,2825 S 43RD ST,11,4320,Colonial,Stone,2.0,1932,0,2942,1,4,1,2,7936,2014-09,228000
Residential,3572 S 97TH ST,11,4340,Colonial,Aluminum / Vinyl,2.0,1968,0,2784,1,3,2,1,9100,2014-09,205500
Residential,3439 S 96TH ST,11,4350,Colonial,Masonry / Frame,2.0,1966,0,2106,1,5,2,0,19783,2014-09,181000
Residential,2745 S 44TH ST,11,4320,Colonial,Aluminum / Vinyl,2.0,1942,0,1193,1,2,1,0,4953,2014-09,110000
Residential,4013 W FOREST HOME AV,11,4320,Dplx Bungalow,Aluminum / Vinyl,1.5,1919,0,1794,2,3,2,0,5360,2014-09,113000
Residential,2700 S 48TH ST,11,4320,Milwaukee Bungalow,Aluminum / Vinyl,1.5,1925,0,1842,1,5,2,0,4428,2014-09,153500
Residential,3031 S 45TH ST,11,4320,Milwaukee Bungalow,Brick,1.0,1931,0,1723,1,4,1,2,5120,2014-09,170000
Residential,3571 S 93RD ST,11,4340,Ranch,Aluminum / Vinyl,1.0,1964,0,1317,1,4,1,1,6550,2014-09,130000
Residential,3748 S 97TH ST,11,4340,Ranch,Brick,1.0,1966,0,1300,1,3,1,1,9240,2014-09,141200
Residential,3150 S 54TH ST,11,4420,Ranch,Brick,1.0,1951,0,1280,1,2,1,0,7072,2014-09,120000
Residential,2774 S 61ST ST,11,4240,Ranch,Brick,1.0,1956,0,1148,1,3,1,0,7592,2014-09,127000
Residential,3425 S 63RD ST,11,4380,Ranch,Aluminum / Vinyl,1.0,1953,0,1072,1,3,1,0,5500,2014-09,85000
Residential,2850 S 68TH ST,11,4240,Ranch,Aluminum / Vinyl,1.0,1955,0,1062,1,3,1,0,6480,2014-09,88000
Residential,2905 W EUCLID AV,11,4400,Ranch,Brick,1.0,1949,0,1061,1,2,2,0,4800,2014-09,105000
Residential,4010 S 55TH ST,11,4420,Ranch,Brick,1.0,1954,0,1031,1,3,1,1,6375,2014-09,147500
Residential,3519 W VERONA CT,11,4410,Ranch,Stone,1.0,1939,0,1015,1,2,1,0,4800,2014-09,112000
Residential,2924 S 56TH ST,11,4240,Ranch,Brick,1.0,1953,0,1013,1,3,1,0,7480,2014-09,97000
Residential,2745 S 58TH ST,11,4240,Ranch,Brick,1.0,1956,0,1013,1,3,1,0,6000,2014-09,103000
Residential,3813 S 52ND ST,11,4420,Ranch,Brick,1.0,1954,0,1007,1,3,1,0,4800,2014-09,113000
Residential,3438 S 81ST ST,11,4340,Ranch,Frame,1.0,1958,0,964,1,3,1,0,5360,2014-09,95000
Residential,5315 W OHIO AV,11,4420,Ranch,Aluminum / Vinyl,1.0,1954,0,941,1,3,1,0,5032,2014-09,108500
Residential,6311 W MORGAN AV,11,4420,Ranch,Aluminum / Vinyl,1.0,1956,0,912,1,3,1,0,5250,2014-09,104900
Residential,6100 W IDAHO ST,11,4240,Ranch,Aluminum / Vinyl,1.0,1954,0,882,1,3,1,1,6250,2014-09,92000
Residential,4163 S 56TH ST,11,4420,Ranch,Frame,1.0,1956,0,876,1,3,1,1,5985,2014-09,116000
Residential,4840 W VAN BECK AV,11,4420,Ranch,Aluminum / Vinyl,1.0,1956,0,864,1,3,2,0,6600,2014-09,129900
Residential,3018 S 40TH ST,11,4320,Ranch,Brick,1.0,1944,0,813,1,2,1,0,5289,2014-09,97500
Residential,2919 S 61ST ST,11,4240,Ranch,Aluminum / Vinyl,1.0,1954,0,761,1,2,1,0,6375,2014-09,98500
Residential,3060 S 56TH ST,11,4240,Residence O/S,Aluminum / Vinyl,2.0,1932,0,1160,1,3,2,0,6120,2014-09,128500
Residential,3600 W MANITOBA ST,11,4320,Split Level,Masonry / Frame,1.0,1958,0,2113,1,3,2,1,10153,2014-09,165500
Residential,2870 S 45TH ST,11,4320,Tudor,Brick,2.0,1935,0,1668,1,3,1,1,5040,2014-09,165000
Residential,1238 S 19TH ST,12,4050,Cottage,Aluminum / Vinyl,1.5,1900,0,2044,1,5,2,0,3750,2014-09,59900
Residential,1127 S 4TH ST,12,4020,Cottage,Frame,1.0,1890,0,830,1,2,1,0,2700,2014-09,70000
Residential,1835 W KERNEY PL,12,4160,Duplex-Cottage,Aluminum / Vinyl,1.0,1910,0,1984,2,6,2,0,3600,2014-09,28000
Residential,819 S 17TH ST,12,4050,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1928,0,1546,1,4,2,0,4725,2014-09,54500
Residential,3654 S 23RD ST,13,4360,Cape Cod,Stucco,1.0,1951,0,1453,1,4,2,0,6450,2014-09,137900
Residential,3713 S 15TH PL,13,4520,Cape Cod,Brick,1.0,1950,0,1223,1,3,1,1,4480,2014-09,95000
Residential,4105 S WHITNALL AV,13,4700,Cape Cod,Stone,1.5,1935,0,1209,1,3,1,1,19055,2014-09,185000
Residential,3378 S 17TH ST,13,4520,Cape Cod,Brick,1.0,1950,0,1158,1,3,1,0,4800,2014-09,101000
Residential,3717 S 17TH ST,13,4520,Cape Cod,Brick,1.0,1951,0,1079,1,3,1,0,4720,2014-09,125000
Residential,3617 S 18TH ST,13,4520,Cape Cod,Aluminum / Vinyl,1.0,1947,0,1066,1,3,1,0,5236,2014-09,81000
Residential,4218 S GRIFFIN AV,13,4700,Colonial,Masonry / Frame,2.0,1959,0,1994,1,3,2,0,5461,2014-09,160000
Residential,3645 S 3RD ST,13,4620,Colonial,Stone,2.0,1941,0,1690,1,3,2,0,6254,2014-09,230000
Residential,209A W BOLIVAR AV,13,4740,Dplx Bungalow,Aluminum / Vinyl,1.5,1926,0,1950,2,6,2,0,7584,2014-09,151000
Residential,3543 S 16TH ST,13,4520,Duplex N/S,Brick,2.0,1949,0,1920,2,4,2,0,5200,2014-09,145500
Residential,2842 S 15TH PL,13,4180,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1923,0,927,1,2,1,0,3600,2014-09,78000
Residential,5248 S 22ND PL,13,4780,Ranch,Brick,1.0,1977,0,1956,1,3,1,1,13260,2014-09,170000
Residential,5419 S 19TH ST,13,4780,Ranch,Brick,1.0,1961,0,1434,1,3,1,2,12000,2014-09,218000
Residential,6098 S 18TH ST,13,4860,Ranch,Brick,1.0,1966,0,1298,1,3,1,1,20086,2014-09,152000
Residential,3329 W BIRCHWOOD AV,13,4840,Ranch,Aluminum / Vinyl,1.0,1959,0,1090,1,3,2,0,7176,2014-09,130000
Residential,4354 S LENOX ST,13,4720,Ranch,Aluminum / Vinyl,1.0,1950,0,971,1,2,1,0,5280,2014-09,123000
Residential,2610 W MANGOLD AV,13,4860,Ranch,Brick,1.0,1961,0,962,1,3,1,0,6420,2014-09,105000
Residential,219 W MARTIN LA,13,4740,Ranch,Aluminum / Vinyl,1.0,1951,0,720,1,2,1,0,8000,2014-09,77500
Residential,505 W WATERFORD AV,13,4700,Ranch,Aluminum / Vinyl,1.0,1953,0,704,1,2,2,0,7920,2014-09,109000
Residential,2105 W KIMBERLY AV,13,4860,Residence O/S,Aluminum / Vinyl,1.0,1933,0,1211,1,4,1,0,16320,2014-09,120000
Residential,2423 W LEROY AV,13,4660,Townhouse,Aluminum / Vinyl,2.0,1990,0,2833,2,6,4,2,10824,2014-09,226000
Residential,3868 S HANSON AV,14,4620,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1245,1,3,1,1,6208,2014-09,165000
Residential,3319 S SPRINGFIELD AV,14,4610,Cape Cod,Brick,1.0,1950,0,1100,1,2,1,0,4800,2014-09,145000
Residential,3308 S WHITNALL AV,14,4580,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1047,1,3,1,0,6880,2014-09,121000
Residential,1336 W OHIO AV,14,4520,Cape Cod,Brick,1.0,1948,0,1001,1,3,1,0,2160,2014-09,70000
Residential,3256 S LENOX ST,14,4580,Colonial,Frame,2.0,1953,0,1902,1,4,2,0,4920,2014-09,237000
Residential,2302 E MORGAN AV,14,4610,Colonial,Aluminum / Vinyl,2.0,1920,0,1250,1,3,1,1,4514,2014-09,144000
Residential,3828 S WHITNALL AV,14,4620,Colonial,Aluminum / Vinyl,2.0,1945,0,990,1,2,1,0,5800,2014-09,139000
Residential,1820 E EUCLID AV,14,4610,Cottage,Aluminum / Vinyl,1.0,1929,0,747,1,2,1,0,3600,2014-09,105000
Residential,2977 S 12TH ST,14,4180,Dplx Bungalow,Brick,2.0,1925,0,3128,2,8,2,0,3660,2014-09,125000
Residential,3214 S PINE AV,14,4580,Dplx Bungalow,Frame,1.5,1926,0,2105,2,3,2,0,4960,2014-09,225000
Residential,3423 S 10TH ST,14,4520,Dplx Bungalow,Brick,1.5,1937,0,2036,2,4,2,0,4636,2014-09,110000
Residential,2713 E OKLAHOMA AV,14,4600,Dplx Bungalow,Frame,1.5,1925,0,2016,2,4,2,0,2580,2014-09,197500
Residential,3729 S CLEMENT AV,14,4620,Dplx Bungalow,Aluminum / Vinyl,1.5,1918,0,1964,2,5,2,0,3600,2014-09,118000
Residential,1020 E MANITOBA ST,14,4500,Dplx Bungalow,Aluminum / Vinyl,2.0,1924,0,1920,2,4,2,0,4000,2014-09,225000
Residential,2236 S ALLIS ST,14,4510,Duplex O/S,Aluminum / Vinyl,2.0,1900,0,2166,2,4,2,0,5720,2014-09,209500
Residential,2866 S 13TH ST,14,4180,Duplex O/S,Frame,1.5,1908,0,2027,2,5,2,0,5490,2014-09,57000
Residential,2443 S 9TH PL,14,4160,Duplex O/S,Aluminum / Vinyl,1.0,1906,0,1954,2,5,2,0,3720,2014-09,60000
Residential,341 E SMITH ST,14,4910,Duplex O/S,Aluminum / Vinyl,2.0,1891,0,1824,2,3,2,0,4065,2014-09,129000
Residential,3206 S PENNSYLVANIA AV,14,4600,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1923,0,1721,1,4,2,0,4800,2014-09,243600
Residential,1832 E RUSK AV,14,4610,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1929,0,1658,1,3,2,0,3600,2014-09,245000
Residential,3212 S LENOX ST,14,4580,Milwaukee Bungalow,Brick,1.0,1928,0,1345,1,3,1,0,5120,2014-09,182000
Residential,3338 S 9TH ST,14,4520,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1929,0,1251,1,3,2,0,4880,2014-09,85000
Residential,3477 S ALABAMA AV,14,4580,Ranch,Aluminum / Vinyl,1.0,1953,0,704,1,2,1,0,4800,2014-09,97000
Residential,2892 S WENTWORTH AV,14,4540,Residence O/S,Frame,2.0,1886,0,2041,1,3,1,0,2636,2014-09,255000
Residential,2472 S GRAHAM ST,14,4910,Residence O/S,Frame,1.5,1910,0,1842,1,6,2,0,3632,2014-09,196000
Residential,2322 E EUCLID AV,14,4600,Residence O/S,Aluminum / Vinyl,2.0,1910,0,1500,1,3,2,1,2280,2014-09,252000
Residential,3117 S HERMAN ST,14,4580,Residence O/S,Aluminum / Vinyl,1.5,1910,0,1298,1,2,1,1,3660,2014-09,155000
Residential,2928 S 9TH ST,14,4180,Residence O/S,Aluminum / Vinyl,1.5,1909,0,1262,1,4,1,1,3660,2014-09,91000
Residential,2920 S DELAWARE AV,14,4540,Residence O/S,Aluminum / Vinyl,2.0,1908,0,1232,1,3,1,0,3510,2014-09,175000
Residential,2727 S SUPERIOR ST,14,4560,Residence O/S,Fiber-Cement,1.0,1905,0,1148,1,2,3,0,6000,2014-09,256465
Residential,2130 E BENNETT AV,14,4540,Residence O/S,Aluminum / Vinyl,1.0,1904,0,1128,1,2,1,0,3600,2014-09,187500
Residential,2470 N SHERMAN BL,15,2500,Colonial,Brick,2.0,1921,0,2660,1,5,2,1,8250,2014-09,139000
Residential,1801 W WRIGHT ST,15,2940,Colonial,Aluminum / Vinyl,2.0,2005,0,2162,1,3,2,1,6139,2014-09,90000
Residential,2613 N 44TH ST,15,2520,Dplx Bungalow,Frame,2.0,1919,0,2358,2,4,2,0,4720,2014-09,34000
Residential,2747 N 26TH ST,15,2950,Residence O/S,Aluminum / Vinyl,1.5,1897,0,1348,1,3,1,0,3750,2014-09,18000
Residential,5563-A N 37TH ST,1,1160,Dplx Bungalow,Aluminum / Vinyl,1.5,1919,0,2023,2,4,2,1,6000,2014-10,67100
Residential,4452 N 22ND ST,1,1620,Duplex N/S,Masonry / Frame,2.0,1947,0,2130,2,4,2,0,4800,2014-10,76300
Residential,2317 W LAWN AV,1,1200,Ranch,Frame,1.0,1955,0,1267,1,3,1,0,6000,2014-10,65900
Residential,3814 W HEMLOCK ST,1,380,Ranch,Brick,1.0,1955,0,920,1,3,1,0,9990,2014-10,97000
Residential,5453 N 41ST ST,1,1160,Ranch,Brick,1.0,1948,0,844,1,2,1,0,4800,2014-10,28000
Residential,1728 W CAPITOL DR,1,1620,Residence O/S,Brick,1.0,1928,0,1942,1,4,1,0,3600,2014-10,34000
Residential,5649 N 90TH ST,2,1020,Duplex N/S,Brick,2.0,1960,0,2352,2,6,2,3,7800,2014-10,71000
Residential,4722 N 73RD ST,2,1480,Duplex N/S,Brick,1.5,1951,0,2042,2,3,3,0,10640,2014-10,105000
Residential,5912 N 70TH ST,2,960,Duplex N/S,Frame,2.0,1957,0,1890,2,4,2,0,5320,2014-10,54000
Residential,6171 N DENMARK ST,2,50,Ranch,Aluminum / Vinyl,1.0,1978,0,1341,1,3,2,1,12541,2014-10,143400
Residential,5650 N 87TH ST,2,1020,Ranch,Aluminum / Vinyl,1.0,1963,0,1145,1,3,1,1,6500,2014-10,63000
Residential,4559 N 60TH ST,2,1490,Ranch,Brick,1.0,1957,0,1144,1,3,2,0,4800,2014-10,90000
Residential,4600 N 67TH ST,2,1490,Ranch,Brick,1.0,1960,0,1143,1,3,1,1,5125,2014-10,92000
Residential,5745 N 97TH ST,2,1020,Ranch,Brick,1.0,1962,0,1090,1,3,1,0,4920,2014-10,75000
Residential,6286 N JOYCE AV,2,700,Ranch,Aluminum / Vinyl,1.0,1959,0,942,1,3,1,0,7260,2014-10,60000
Residential,5701 N 72ND ST,2,980,Ranch,Aluminum / Vinyl,1.0,1972,0,936,1,3,1,0,5280,2014-10,57000
Residential,2665 N LAKE DR,3,3060,Colonial,Stucco,2.0,1914,0,3177,1,5,2,1,8700,2014-10,517400
Residential,3376 N CRAMER ST,3,3160,Dplx Bungalow,Brick,1.5,1924,0,1953,2,4,2,0,5080,2014-10,216000
Residential,3312 N WEIL ST,3,3320,Dplx Bungalow,Aluminum / Vinyl,1.5,1926,0,1919,2,4,2,0,4560,2014-10,152000
Residential,2849 N HACKETT AV,3,3060,Duplex O/S,Aluminum / Vinyl,2.0,1894,0,3634,2,5,3,0,4800,2014-10,320000
Residential,2822 N SHEPARD AV,3,3060,Duplex O/S,Stucco,2.0,1897,0,3370,2,6,3,1,5400,2014-10,405000
Residential,2729 N DOWNER AV,3,3170,Duplex O/S,Aluminum / Vinyl,2.0,1906,0,2849,2,6,2,0,4880,2014-10,223500
Residential,2732 N FRATNEY ST,3,2890,Duplex O/S,Aluminum / Vinyl,2.0,1904,0,2170,2,4,2,0,3600,2014-10,159750
Residential,3266 N BARTLETT AV,3,3150,Duplex O/S,Frame,2.0,1889,0,2132,2,6,2,0,3600,2014-10,215000
Residential,3177 N BREMEN ST,3,2880,Duplex-Cottage,Aluminum / Vinyl,1.5,1893,0,2026,2,5,2,0,2400,2014-10,77028
Residential,1129 E CLARKE ST,3,3330,Duplex-Cottage,Aluminum / Vinyl,1.5,1889,0,1120,2,3,2,0,1520,2014-10,77823
Residential,2120 N LAKE DR,3,3060,Mansion,Brick,2.0,1911,0,4610,2,5,4,1,9000,2014-10,747100
Residential,3356 N NEWHALL ST,3,3150,Residence O/S,Aluminum / Vinyl,2.0,1901,0,2409,1,4,1,1,5400,2014-10,245000
Residential,3497 N CRAMER ST,3,3160,Residence O/S,Aluminum / Vinyl,1.5,1927,0,2089,1,3,2,1,4680,2014-10,319900
Residential,3046 N NEWHALL ST,3,3150,Residence O/S,Stucco,2.0,1922,0,1648,1,3,1,1,3600,2014-10,238000
Residential,3480 N FRATNEY ST,3,2880,Residence O/S,Frame,1.0,1926,0,1639,1,3,1,0,3690,2014-10,172500
Residential,2715 N OAKLAND AV,3,3170,Residence O/S,Aluminum / Vinyl,1.5,1904,0,1478,1,4,1,0,3600,2014-10,146000
Residential,2663 N WAHL AV,3,3060,Residence O/S,Brick,2.0,1915,0,1320,1,1,1,0,0,2014-10,975000
Residential,2435 N BARTLETT AV,3,3190,Residence O/S,Aluminum / Vinyl,1.0,1890,0,1286,1,3,1,0,3612,2014-10,156000
Residential,2810 N BREMEN ST,3,2890,Residence O/S,Aluminum / Vinyl,1.0,1895,0,1236,1,3,1,0,3600,2014-10,80000
Residential,2664 N SUMMIT AV,3,3060,Tudor,Masonry / Frame,2.0,1909,0,3701,1,6,4,1,6960,2014-10,570000
Residential,1903 W HIGHLAND AV,4,3040,Colonial,Frame,2.0,1982,0,1222,1,4,1,1,8100,2014-10,55200
Residential,6543 N 106TH ST,5,820,Bi-Level,Aluminum / Vinyl,1.0,1993,0,1877,1,4,3,0,12779,2014-10,155000
Residential,2872 N 83RD ST,5,2080,Cape Cod,Brick,1.0,1947,0,1396,1,3,1,0,5120,2014-10,149900
Residential,3329 N 89TH ST,5,2100,Cape Cod,Brick,1.0,1950,0,1355,1,3,1,0,5625,2014-10,103000
Residential,3477 N 89TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1948,0,1279,1,4,2,0,5760,2014-10,137000
Residential,4182 N 77TH ST,5,1470,Cape Cod,Aluminum / Vinyl,1.0,1958,0,1277,1,3,1,0,6313,2014-10,58000
Residential,4309 N 89TH ST,5,1460,Cape Cod,Aluminum / Vinyl,1.0,1956,0,1236,1,3,1,1,4920,2014-10,65000
Residential,2840 N 89TH ST,5,2080,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1132,1,3,1,1,6250,2014-10,149900
Residential,4683 N 79TH ST,5,1470,Cape Cod,Aluminum / Vinyl,1.0,1955,0,1084,1,3,1,0,4800,2014-10,77500
Residential,3172 N 80TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1070,1,3,1,0,4800,2014-10,118000
Residential,2825 N 83RD ST,5,2080,Cape Cod,Brick,1.0,1948,0,1009,1,2,1,0,5000,2014-10,102000
Residential,3328 N 85TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1005,1,3,1,0,5000,2014-10,127000
Residential,3045 N 77TH ST,5,2080,Cape Cod,Aluminum / Vinyl,1.0,1948,0,933,1,2,1,0,4800,2014-10,116500
Residential,3340 N 77TH ST,5,2040,Cape Cod,Aluminum / Vinyl,1.0,1951,0,848,1,4,1,0,5040,2014-10,88500
Residential,3349 N 78TH ST,5,2040,Cape Cod,Aluminum / Vinyl,1.0,1952,0,788,1,2,1,0,4800,2014-10,50000
Residential,10901 W MEADOWCREEK CT,5,800,Colonial,Fiber-Cement,2.0,2004,0,3333,1,5,3,2,16563,2014-10,318000
Residential,3351 N 95TH ST,5,2100,Colonial,Frame,2.0,1890,0,1582,1,4,2,1,6000,2014-10,159000
Residential,4230 N 90TH CT,5,1460,Duplex N/S,Masonry / Frame,1.0,1961,0,2287,2,5,2,1,13804,2014-10,131900
Residential,4503 N 76TH ST,5,1470,Duplex N/S,Aluminum / Vinyl,1.5,1953,0,2013,2,4,2,0,5040,2014-10,62500
Residential,9761 W TERESA LA,5,440,Ranch,Prem Wood,1.0,1969,0,2062,1,3,2,1,15360,2014-10,165000
Residential,3813 N 84TH ST,5,2040,Ranch,Brick,1.0,1956,0,1581,1,2,2,0,8494,2014-10,125000
Residential,10711 W BOBOLINK AV,5,780,Ranch,Aluminum / Vinyl,1.0,1971,0,1517,1,3,1,1,10650,2014-10,156900
Residential,9109 W GRANTOSA DR,5,1460,Ranch,Brick,1.0,1960,0,1275,1,3,1,1,7680,2014-10,91000
Residential,3928 N 85TH ST,5,2040,Ranch,Brick,1.0,1955,0,1263,1,3,1,0,6273,2014-10,108500
Residential,10829 W FAIRMOUNT AV,5,1040,Ranch,Brick,1.0,1959,0,1252,1,3,1,0,7560,2014-10,96000
Residential,4737 N 90TH ST,5,1460,Ranch,Brick,1.0,1959,0,1240,1,3,1,1,5590,2014-10,103000
Residential,8529 W LOCUST ST,5,2080,Ranch,Aluminum / Vinyl,1.0,1950,0,1152,1,3,1,0,5000,2014-10,115000
Residential,3305 N 93RD ST,5,2120,Ranch,Brick,1.0,1952,0,1095,1,3,1,0,6144,2014-10,93500
Residential,5119 N 107TH ST,5,1040,Ranch,Brick,1.0,1958,0,1076,1,3,2,0,9000,2014-10,132500
Residential,3883 N 98TH ST,5,2100,Ranch,Aluminum / Vinyl,1.0,1955,0,1076,1,3,1,0,4800,2014-10,74900
Residential,10525 W RAE AV,5,1040,Ranch,Brick,1.0,1956,0,990,1,3,1,0,8400,2014-10,98000
Residential,10525 W SHERIDAN AV,5,1040,Ranch,Stone,1.0,1956,0,968,1,3,1,0,8400,2014-10,100000
Residential,3855 N 94TH ST,5,2100,Ranch,Aluminum / Vinyl,1.0,1956,0,885,1,3,1,0,5857,2014-10,105500
Residential,4045 N 96TH ST,5,1460,Split Level,Masonry / Frame,1.0,1961,0,1903,1,3,1,2,7450,2014-10,123000
Residential,1933 N 1ST ST,6,2910,Colonial,Frame,2.0,1995,0,2058,1,3,2,1,7248,2014-10,285000
Residential,2724 N BOOTH ST,6,2810,Cottage,Frame,1.0,1890,0,1320,1,3,1,1,6000,2014-10,120000
Residential,114 E VINE ST,6,2910,Cottage,Frame,1.0,1880,0,1134,1,2,2,0,2800,2014-10,144000
Residential,3329 N HOLTON ST,6,2800,Dplx Bungalow,Aluminum / Vinyl,1.5,1926,0,1788,2,3,2,0,4200,2014-10,90000
Residential,3454 N 9TH ST,6,2850,Duplex O/S,Brick,1.5,1907,0,1931,2,5,2,0,3690,2014-10,38500
Residential,3731 N 3RD ST,6,2820,Duplex O/S,Aluminum / Vinyl,1.5,1900,0,1751,2,4,2,0,3660,2014-10,25000
Residential,2545 N PIERCE ST,6,2890,Duplex O/S,Aluminum / Vinyl,1.5,1890,0,1470,2,4,2,0,3600,2014-10,119000
Residential,3751 N 3RD ST,6,2820,Duplex O/S,Aluminum / Vinyl,1.5,1900,0,1297,2,3,2,0,3268,2014-10,34900
Residential,3625 N 58TH BL,7,1830,Cape Cod,Brick,1.5,1950,0,1685,1,4,2,0,4920,2014-10,100000
Residential,4708 N 53RD ST,7,1150,Cape Cod,Aluminum / Vinyl,1.0,1945,0,1682,1,4,3,0,8280,2014-10,84000
Residential,3715 N 52ND ST,7,1830,Cape Cod,Stone,1.5,1948,0,1539,1,4,1,0,4800,2014-10,82000
Residential,4921 N 56TH ST,7,1140,Cape Cod,Aluminum / Vinyl,1.0,1964,0,1311,1,4,1,1,5600,2014-10,67000
Residential,2723 N 50TH ST,7,2510,Dplx Bungalow,Frame,2.0,1923,0,2721,2,6,2,0,5160,2014-10,62000
Residential,3014 N 40TH ST,7,1780,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1917,0,1268,1,3,2,0,4800,2014-10,31000
Residential,3725 N 49TH ST,7,1820,Residence O/S,Aluminum / Vinyl,1.0,1929,0,1416,1,4,1,0,5160,2014-10,62000
Residential,2908 W GREENFIELD AV,8,4060,Dplx Bungalow,Aluminum / Vinyl,1.5,1919,0,2023,2,4,2,0,4950,2014-10,86000
Residential,2904 W NATIONAL AV,8,4060,Duplex O/S,Aluminum / Vinyl,2.0,1903,0,2568,2,5,2,0,6248,2014-10,70000
Residential,2173 S 31ST ST,8,4000,Duplex O/S,Aluminum / Vinyl,1.5,1914,0,2183,2,5,2,0,3840,2014-10,109000
Residential,2617 W LINCOLN AV,8,4120,Duplex O/S,Aluminum / Vinyl,1.5,1890,0,1798,2,3,2,0,3600,2014-10,60000
Residential,2629 S 28TH ST,8,4000,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1924,0,1485,1,3,2,0,3750,2014-10,105000
Residential,3747 W FREDERICA PL,8,4060,Residence O/S,Aluminum / Vinyl,1.0,1912,0,1270,1,3,1,0,3450,2014-10,58000
Residential,1425 S 33RD ST,8,4060,Residence O/S,Aluminum / Vinyl,1.5,1910,0,1226,1,4,2,0,4170,2014-10,90000
Residential,8227 N 111TH ST,9,240,Colonial,Aluminum / Vinyl,2.0,2001,0,2356,1,4,2,1,13258,2014-10,240000
Residential,6543 W SPOKANE ST,9,520,Colonial,Aluminum / Vinyl,2.0,1965,0,1607,1,4,1,1,7284,2014-10,135000
Residential,10004 W TERRA AV,9,240,Ranch,Aluminum / Vinyl,1.0,1965,0,1166,1,3,1,1,9973,2014-10,110000
Residential,6600 N 85TH ST,9,480,Ranch,Aluminum / Vinyl,1.0,1957,0,1111,1,3,1,1,7625,2014-10,113000
Residential,7836 N LINK PL,9,360,Ranch,Aluminum / Vinyl,1.0,1957,0,1070,1,3,1,0,18958,2014-10,102000
Residential,8136 W CASPER ST,9,480,Ranch,Brick,1.0,1958,0,1030,1,3,2,0,7382,2014-10,121000
Residential,6300 W SPOKANE ST,9,520,Ranch,Aluminum / Vinyl,1.0,1963,0,1006,1,3,1,1,7344,2014-10,98000
Residential,9851 W DARNEL AV,9,240,Ranch,Aluminum / Vinyl,1.0,1994,0,942,1,3,1,0,10345,2014-10,108500
Residential,6442 N 53RD ST,9,560,Townhouse,Aluminum / Vinyl,2.0,1976,0,2430,2,6,2,2,7260,2014-10,80000
Residential,2822 N 74TH ST,10,2080,Cape Cod,Brick,1.0,1940,0,1161,1,4,1,1,4982,2014-10,105000
Residential,2015 N 52ND ST,10,2540,Colonial,Aluminum / Vinyl,2.0,1912,0,2526,1,4,1,1,4600,2014-10,204900
Residential,2920 N 70TH ST,10,1980,Colonial,Aluminum / Vinyl,2.0,1941,0,1629,1,3,1,1,4905,2014-10,195000
Residential,5602 W ROOSEVELT DR,10,1850,Colonial,Masonry / Frame,2.0,1941,0,1472,1,3,1,1,5400,2014-10,79900
